,Instant,Date,Season,Month,Hour,Holiday?,Day of Week,Workday?,Weather Situation,Temperature,Feeling Temperature,Casual Users,Registered User,Total Users,Casual_Ratio,Average_temperature,Wind Speed
15417,15418,2012-10-09,Fall,October,14,False,Tuesday,True,Cloudy,22.14,25.759999999999998,43,201,244,0.1762295081967213,0.5276000000000001,12.998
15418,15419,2012-10-09,Fall,October,15,False,Tuesday,True,Cloudy,21.32,25.0,59,195,254,0.23228346456692914,0.51,11.0014
15419,15420,2012-10-09,Fall,October,16,False,Tuesday,True,Cloudy,20.5,24.240000000000002,70,354,424,0.1650943396226415,0.4924,11.0014
15420,15421,2012-10-09,Fall,October,17,False,Tuesday,True,Cloudy,21.32,25.0,73,733,806,0.09057071960297766,0.51,11.0014
15421,15422,2012-10-09,Fall,October,18,False,Tuesday,True,Cloudy,20.5,24.240000000000002,26,758,784,0.03316326530612245,0.4924,15.001299999999999
15422,15423,2012-10-09,Fall,October,19,False,Tuesday,True,Cloudy,20.5,24.240000000000002,31,483,514,0.06031128404669261,0.4924,11.0014
15423,15424,2012-10-09,Fall,October,20,False,Tuesday,True,Cloudy,20.5,24.240000000000002,30,330,360,0.08333333333333333,0.4924,11.0014
15424,15425,2012-10-09,Fall,October,21,False,Tuesday,True,Cloudy,19.68,23.485,16,209,225,0.07111111111111111,0.47485,8.9981
15425,15426,2012-10-09,Fall,October,22,False,Tuesday,True,Cloudy,19.68,23.485,7,155,162,0.043209876543209874,0.47485,6.0032
15426,15427,2012-10-09,Fall,October,23,False,Tuesday,True,Cloudy,19.68,23.485,8,76,84,0.09523809523809523,0.47485,6.0032
15427,15428,2012-10-10,Fall,October,0,False,Wednesday,True,Cloudy,18.86,22.725,0,33,33,0.0,0.45725000000000005,6.0032
15428,15429,2012-10-10,Fall,October,1,False,Wednesday,True,Cloudy,18.86,22.725,2,6,8,0.25,0.45725000000000005,0.0
15429,15430,2012-10-10,Fall,October,2,False,Wednesday,True,Cloudy,18.86,22.725,2,6,8,0.25,0.45725000000000005,0.0
15430,15431,2012-10-10,Fall,October,3,False,Wednesday,True,Cloudy,18.86,22.725,0,6,6,0.0,0.45725000000000005,0.0
15431,15432,2012-10-10,Fall,October,4,False,Wednesday,True,Cloudy,18.86,22.725,0,6,6,0.0,0.45725000000000005,7.0015
15432,15433,2012-10-10,Fall,October,5,False,Wednesday,True,Cloudy,18.86,22.725,2,38,40,0.05,0.45725000000000005,6.0032
15433,15434,2012-10-10,Fall,October,6,False,Wednesday,True,Cloudy,18.86,22.725,3,172,175,0.017142857142857144,0.45725000000000005,6.0032
15434,15435,2012-10-10,Fall,October,7,False,Wednesday,True,Sunny,18.86,22.725,9,498,507,0.01775147928994083,0.45725000000000005,7.0015
15435,15436,2012-10-10,Fall,October,8,False,Wednesday,True,Sunny,20.5,24.240000000000002,33,806,839,0.03933253873659118,0.4924,11.0014
15436,15437,2012-10-10,Fall,October,9,False,Wednesday,True,Sunny,22.14,25.759999999999998,35,331,366,0.09562841530054644,0.5276000000000001,19.0012
15437,15438,2012-10-10,Fall,October,10,False,Wednesday,True,Sunny,22.96,26.515,27,190,217,0.12442396313364056,0.54515,19.999499999999998
15438,15439,2012-10-10,Fall,October,11,False,Wednesday,True,Sunny,22.14,25.759999999999998,53,238,291,0.18213058419243985,0.5276000000000001,12.998
15439,15440,2012-10-10,Fall,October,12,False,Wednesday,True,Sunny,22.14,25.759999999999998,78,312,390,0.2,0.5276000000000001,15.001299999999999
15440,15441,2012-10-10,Fall,October,13,False,Wednesday,True,Sunny,22.96,26.515,60,237,297,0.20202020202020202,0.54515,0.0
15441,15442,2012-10-10,Fall,October,14,False,Wednesday,True,Sunny,24.599999999999998,31.06,63,208,271,0.23247232472324722,0.6106,11.0014
15442,15443,2012-10-10,Fall,October,15,False,Wednesday,True,Sunny,24.599999999999998,31.06,58,261,319,0.18181818181818182,0.6106,11.0014
15443,15444,2012-10-10,Fall,October,16,False,Wednesday,True,Sunny,24.599999999999998,31.06,92,474,566,0.1625441696113074,0.6106,15.001299999999999
15444,15445,2012-10-10,Fall,October,17,False,Wednesday,True,Sunny,23.779999999999998,27.275,91,857,948,0.09599156118143459,0.56275,15.001299999999999
15445,15446,2012-10-10,Fall,October,18,False,Wednesday,True,Cloudy,22.96,26.515,57,787,844,0.06753554502369669,0.54515,11.0014
15446,15447,2012-10-10,Fall,October,19,False,Wednesday,True,Cloudy,22.96,26.515,32,534,566,0.05653710247349823,0.54515,39.000699999999995
15447,15448,2012-10-10,Fall,October,20,False,Wednesday,True,Sunny,21.32,25.0,21,371,392,0.05357142857142857,0.51,32.9975
15448,15449,2012-10-10,Fall,October,21,False,Wednesday,True,Sunny,20.5,24.240000000000002,18,251,269,0.06691449814126393,0.4924,23.9994
15449,15450,2012-10-10,Fall,October,22,False,Wednesday,True,Sunny,18.86,22.725,27,170,197,0.13705583756345177,0.45725000000000005,19.999499999999998
15450,15451,2012-10-10,Fall,October,23,False,Wednesday,True,Sunny,18.04,21.97,17,119,136,0.125,0.4397,12.998
15451,15452,2012-10-11,Fall,October,0,False,Thursday,True,Sunny,18.04,21.97,1,41,42,0.023809523809523808,0.4397,8.9981
15452,15453,2012-10-11,Fall,October,1,False,Thursday,True,Sunny,18.04,21.97,1,10,11,0.09090909090909091,0.4397,12.998
15453,15454,2012-10-11,Fall,October,2,False,Thursday,True,Sunny,17.22,21.21,4,7,11,0.36363636363636365,0.42210000000000003,8.9981
15454,15455,2012-10-11,Fall,October,3,False,Thursday,True,Sunny,17.22,21.21,0,3,3,0.0,0.42210000000000003,19.999499999999998
15455,15456,2012-10-11,Fall,October,4,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,0,10,10,0.0,0.40455,16.997899999999998
15456,15457,2012-10-11,Fall,October,5,False,Thursday,True,Sunny,14.76,17.424999999999997,0,42,42,0.0,0.35424999999999995,11.0014
15457,15458,2012-10-11,Fall,October,6,False,Thursday,True,Sunny,14.76,17.424999999999997,1,158,159,0.006289308176100629,0.35424999999999995,11.0014
15458,15459,2012-10-11,Fall,October,7,False,Thursday,True,Sunny,14.76,16.665,11,467,478,0.02301255230125523,0.34665,16.997899999999998
15459,15460,2012-10-11,Fall,October,8,False,Thursday,True,Sunny,15.58,19.695,25,773,798,0.03132832080200501,0.38695,26.0027
15460,15461,2012-10-11,Fall,October,9,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,27,328,355,0.07605633802816901,0.40455,26.0027
15461,15462,2012-10-11,Fall,October,10,False,Thursday,True,Sunny,18.04,21.97,39,165,204,0.19117647058823528,0.4397,23.9994
15462,15463,2012-10-11,Fall,October,11,False,Thursday,True,Sunny,18.86,22.725,76,175,251,0.30278884462151395,0.45725000000000005,0.0
15463,15464,2012-10-11,Fall,October,12,False,Thursday,True,Sunny,18.86,22.725,47,279,326,0.1441717791411043,0.45725000000000005,0.0
15464,15465,2012-10-11,Fall,October,13,False,Thursday,True,Sunny,20.5,24.240000000000002,48,243,291,0.16494845360824742,0.4924,7.0015
15465,15466,2012-10-11,Fall,October,14,False,Thursday,True,Sunny,21.32,25.0,78,270,348,0.22413793103448276,0.51,6.0032
15466,15467,2012-10-11,Fall,October,15,False,Thursday,True,Sunny,21.32,25.0,102,358,460,0.2217391304347826,0.51,11.0014
15467,15468,2012-10-11,Fall,October,16,False,Thursday,True,Sunny,20.5,24.240000000000002,68,413,481,0.14137214137214138,0.4924,8.9981
15468,15469,2012-10-11,Fall,October,17,False,Thursday,True,Sunny,20.5,24.240000000000002,90,737,827,0.10882708585247884,0.4924,19.0012
15469,15470,2012-10-11,Fall,October,18,False,Thursday,True,Sunny,18.86,22.725,64,628,692,0.09248554913294797,0.45725000000000005,11.0014
15470,15471,2012-10-11,Fall,October,19,False,Thursday,True,Sunny,18.04,21.97,81,662,743,0.10901749663526245,0.4397,8.9981
15471,15472,2012-10-11,Fall,October,20,False,Thursday,True,Sunny,17.22,21.21,27,388,415,0.06506024096385542,0.42210000000000003,11.0014
15472,15473,2012-10-11,Fall,October,21,False,Thursday,True,Sunny,17.22,21.21,24,236,260,0.09230769230769231,0.42210000000000003,8.9981
15473,15474,2012-10-11,Fall,October,22,False,Thursday,True,Sunny,16.400000000000002,20.455000000000002,10,167,177,0.05649717514124294,0.40455,11.0014
15474,15475,2012-10-11,Fall,October,23,False,Thursday,True,Sunny,17.22,21.21,10,176,186,0.053763440860215055,0.42210000000000003,6.0032
15475,15476,2012-10-12,Fall,October,0,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,8,60,68,0.11764705882352941,0.40455,7.0015
15476,15477,2012-10-12,Fall,October,1,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,8,29,37,0.21621621621621623,0.40455,6.0032
15477,15478,2012-10-12,Fall,October,2,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,0,16,16,0.0,0.40455,6.0032
15478,15479,2012-10-12,Fall,October,3,False,Friday,True,Sunny,14.76,18.18,0,6,6,0.0,0.3618,6.0032
15479,15480,2012-10-12,Fall,October,4,False,Friday,True,Sunny,14.76,18.18,0,8,8,0.0,0.3618,7.0015
15480,15481,2012-10-12,Fall,October,5,False,Friday,True,Sunny,14.76,18.18,2,33,35,0.05714285714285714,0.3618,6.0032
15481,15482,2012-10-12,Fall,October,6,False,Friday,True,Sunny,13.940000000000001,17.424999999999997,3,140,143,0.02097902097902098,0.34425,6.0032
15482,15483,2012-10-12,Fall,October,7,False,Friday,True,Sunny,14.76,18.18,8,384,392,0.02040816326530612,0.3618,6.0032
15483,15484,2012-10-12,Fall,October,8,False,Friday,True,Sunny,17.22,21.21,34,711,745,0.04563758389261745,0.42210000000000003,6.0032
15484,15485,2012-10-12,Fall,October,9,False,Friday,True,Sunny,20.5,24.240000000000002,26,374,400,0.065,0.4924,19.999499999999998
15485,15486,2012-10-12,Fall,October,10,False,Friday,True,Sunny,21.32,25.0,75,200,275,0.2727272727272727,0.51,19.999499999999998
15486,15487,2012-10-12,Fall,October,11,False,Friday,True,Sunny,22.14,25.759999999999998,61,252,313,0.19488817891373802,0.5276000000000001,23.9994
15487,15488,2012-10-12,Fall,October,12,False,Friday,True,Sunny,22.14,25.759999999999998,75,312,387,0.1937984496124031,0.5276000000000001,31.0009
15488,15489,2012-10-12,Fall,October,13,False,Friday,True,Sunny,22.96,26.515,81,300,381,0.2125984251968504,0.54515,26.0027
15489,15490,2012-10-12,Fall,October,14,False,Friday,True,Sunny,22.96,26.515,109,262,371,0.29380053908355797,0.54515,31.0009
15490,15491,2012-10-12,Fall,October,15,False,Friday,True,Sunny,21.32,25.0,138,317,455,0.3032967032967033,0.51,30.002599999999997
15491,15492,2012-10-12,Fall,October,16,False,Friday,True,Sunny,18.86,22.725,108,412,520,0.2076923076923077,0.45725000000000005,23.9994
15492,15493,2012-10-12,Fall,October,17,False,Friday,True,Sunny,18.86,22.725,131,706,837,0.15651135005973715,0.45725000000000005,26.0027
15493,15494,2012-10-12,Fall,October,18,False,Friday,True,Sunny,18.04,21.97,76,566,642,0.11838006230529595,0.4397,19.999499999999998
15494,15495,2012-10-12,Fall,October,19,False,Friday,True,Sunny,17.22,21.21,40,453,493,0.08113590263691683,0.42210000000000003,15.001299999999999
15495,15496,2012-10-12,Fall,October,20,False,Friday,True,Sunny,17.22,21.21,28,280,308,0.09090909090909091,0.42210000000000003,8.9981
15496,15497,2012-10-12,Fall,October,21,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,21,169,190,0.11052631578947368,0.40455,12.998
15497,15498,2012-10-12,Fall,October,22,False,Friday,True,Sunny,16.400000000000002,20.455000000000002,17,143,160,0.10625,0.40455,19.999499999999998
15498,15499,2012-10-12,Fall,October,23,False,Friday,True,Sunny,14.76,17.424999999999997,11,89,100,0.11,0.35424999999999995,12.998
15499,15500,2012-10-13,Fall,October,0,False,Saturday,False,Sunny,14.76,18.18,31,218,249,0.12449799196787148,0.3618,6.0032
15500,15501,2012-10-13,Fall,October,1,False,Saturday,False,Sunny,13.940000000000001,16.665,23,123,146,0.15753424657534246,0.33665,8.9981
15501,15502,2012-10-13,Fall,October,2,False,Saturday,False,Sunny,13.940000000000001,16.665,7,60,67,0.1044776119402985,0.33665,12.998
15502,15503,2012-10-13,Fall,October,3,False,Saturday,False,Sunny,13.120000000000001,15.15,2,13,15,0.13333333333333333,0.3115,15.001299999999999
15503,15504,2012-10-13,Fall,October,4,False,Saturday,False,Sunny,12.299999999999999,15.15,2,9,11,0.18181818181818182,0.3015,11.0014
15504,15505,2012-10-13,Fall,October,5,False,Saturday,False,Sunny,12.299999999999999,14.395,0,11,11,0.0,0.29395,12.998
15505,15506,2012-10-13,Fall,October,6,False,Saturday,False,Sunny,12.299999999999999,14.395,5,23,28,0.17857142857142858,0.29395,12.998
15506,15507,2012-10-13,Fall,October,7,False,Saturday,False,Sunny,12.299999999999999,15.15,10,60,70,0.14285714285714285,0.3015,11.0014
15507,15508,2012-10-13,Fall,October,8,False,Saturday,False,Sunny,13.940000000000001,17.424999999999997,23,151,174,0.13218390804597702,0.34425,7.0015
15508,15509,2012-10-13,Fall,October,9,False,Saturday,False,Sunny,14.76,18.18,46,220,266,0.17293233082706766,0.3618,6.0032
15509,15510,2012-10-13,Fall,October,10,False,Saturday,False,Sunny,16.400000000000002,20.455000000000002,82,265,347,0.23631123919308358,0.40455,0.0
15510,15511,2012-10-13,Fall,October,11,False,Saturday,False,Sunny,17.22,21.21,192,335,527,0.36432637571157495,0.42210000000000003,8.9981
15511,15512,2012-10-13,Fall,October,12,False,Saturday,False,Sunny,18.04,21.97,202,371,573,0.3525305410122164,0.4397,0.0
15512,15513,2012-10-13,Fall,October,13,False,Saturday,False,Sunny,18.86,22.725,235,435,670,0.35074626865671643,0.45725000000000005,12.998
15513,15514,2012-10-13,Fall,October,14,False,Saturday,False,Sunny,19.68,23.485,243,354,597,0.40703517587939697,0.47485,12.998
15514,15515,2012-10-13,Fall,October,15,False,Saturday,False,Sunny,20.5,24.240000000000002,251,364,615,0.408130081300813,0.4924,12.998
15515,15516,2012-10-13,Fall,October,16,False,Saturday,False,Sunny,20.5,24.240000000000002,294,343,637,0.46153846153846156,0.4924,12.998
15516,15517,2012-10-13,Fall,October,17,False,Saturday,False,Sunny,18.86,22.725,193,335,528,0.36553030303030304,0.45725000000000005,11.0014
15517,15518,2012-10-13,Fall,October,18,False,Saturday,False,Sunny,18.86,22.725,174,299,473,0.3678646934460888,0.45725000000000005,8.9981
15518,15519,2012-10-13,Fall,October,19,False,Saturday,False,Sunny,18.04,21.97,73,259,332,0.21987951807228914,0.4397,11.0014
15519,15520,2012-10-13,Fall,October,20,False,Saturday,False,Sunny,16.400000000000002,20.455000000000002,57,198,255,0.2235294117647059,0.40455,6.0032
15520,15521,2012-10-13,Fall,October,21,False,Saturday,False,Sunny,16.400000000000002,20.455000000000002,47,157,204,0.23039215686274508,0.40455,12.998
15521,15522,2012-10-13,Fall,October,22,False,Saturday,False,Sunny,16.400000000000002,20.455000000000002,33,156,189,0.1746031746031746,0.40455,0.0
15522,15523,2012-10-13,Fall,October,23,False,Saturday,False,Sunny,17.22,21.21,27,98,125,0.216,0.42210000000000003,19.999499999999998
15523,15524,2012-10-14,Fall,October,0,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,8,103,111,0.07207207207207207,0.40455,16.997899999999998
15524,15525,2012-10-14,Fall,October,1,False,Sunday,False,Sunny,17.22,21.21,16,96,112,0.14285714285714285,0.42210000000000003,19.0012
15525,15526,2012-10-14,Fall,October,2,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,8,58,66,0.12121212121212122,0.40455,6.0032
15526,15527,2012-10-14,Fall,October,3,False,Sunday,False,Sunny,17.22,21.21,3,25,28,0.10714285714285714,0.42210000000000003,19.999499999999998
15527,15528,2012-10-14,Fall,October,4,False,Sunday,False,Sunny,17.22,21.21,2,10,12,0.16666666666666666,0.42210000000000003,19.0012
15528,15529,2012-10-14,Fall,October,5,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,5,6,11,0.45454545454545453,0.40455,12.998
15529,15530,2012-10-14,Fall,October,6,False,Sunday,False,Sunny,16.400000000000002,20.455000000000002,4,20,24,0.16666666666666666,0.40455,11.0014
15530,15531,2012-10-14,Fall,October,7,False,Sunday,False,Sunny,17.22,21.21,7,44,51,0.13725490196078433,0.42210000000000003,15.001299999999999
15531,15532,2012-10-14,Fall,October,8,False,Sunday,False,Sunny,18.04,21.97,28,104,132,0.21212121212121213,0.4397,12.998
15532,15533,2012-10-14,Fall,October,9,False,Sunday,False,Cloudy,19.68,23.485,62,161,223,0.27802690582959644,0.47485,19.0012
15533,15534,2012-10-14,Fall,October,10,False,Sunday,False,Sunny,22.14,25.759999999999998,150,278,428,0.35046728971962615,0.5276000000000001,12.998
15534,15535,2012-10-14,Fall,October,11,False,Sunday,False,Sunny,22.96,26.515,156,338,494,0.3157894736842105,0.54515,19.999499999999998
15535,15536,2012-10-14,Fall,October,12,False,Sunday,False,Sunny,25.419999999999998,31.06,200,362,562,0.35587188612099646,0.6206,22.0028
15536,15537,2012-10-14,Fall,October,13,False,Sunday,False,Sunny,26.240000000000002,31.06,218,401,619,0.35218093699515346,0.6306,30.002599999999997
15537,15538,2012-10-14,Fall,October,14,False,Sunday,False,Sunny,27.060000000000002,31.06,249,368,617,0.4035656401944895,0.6406000000000001,27.999299999999998
15538,15539,2012-10-14,Fall,October,15,False,Sunday,False,Sunny,27.060000000000002,31.06,213,355,568,0.375,0.6406000000000001,27.999299999999998
15539,15540,2012-10-14,Fall,October,16,False,Sunday,False,Sunny,26.240000000000002,31.06,203,378,581,0.3493975903614458,0.6306,19.999499999999998
15540,15541,2012-10-14,Fall,October,17,False,Sunday,False,Sunny,26.240000000000002,31.06,193,346,539,0.3580705009276438,0.6306,12.998
15541,15542,2012-10-14,Fall,October,18,False,Sunday,False,Sunny,23.779999999999998,27.275,134,319,453,0.2958057395143488,0.56275,16.997899999999998
15542,15543,2012-10-14,Fall,October,19,False,Sunday,False,Sunny,22.96,26.515,68,268,336,0.20238095238095238,0.54515,15.001299999999999
15543,15544,2012-10-14,Fall,October,20,False,Sunday,False,Sunny,22.14,25.759999999999998,48,198,246,0.1951219512195122,0.5276000000000001,15.001299999999999
15544,15545,2012-10-14,Fall,October,21,False,Sunday,False,Sunny,22.96,26.515,40,156,196,0.20408163265306123,0.54515,30.002599999999997
15545,15546,2012-10-14,Fall,October,22,False,Sunday,False,Sunny,22.96,26.515,38,87,125,0.304,0.54515,26.0027
15546,15547,2012-10-14,Fall,October,23,False,Sunday,False,Cloudy,22.96,26.515,27,78,105,0.2571428571428571,0.54515,19.0012
15547,15548,2012-10-15,Fall,October,0,False,Monday,True,Cloudy,22.96,26.515,17,31,48,0.3541666666666667,0.54515,16.997899999999998
15548,15549,2012-10-15,Fall,October,1,False,Monday,True,Cloudy,23.779999999999998,27.275,5,24,29,0.1724137931034483,0.56275,26.0027
15549,15550,2012-10-15,Fall,October,2,False,Monday,True,Cloudy,23.779999999999998,27.275,1,5,6,0.16666666666666666,0.56275,23.9994
15550,15551,2012-10-15,Fall,October,3,False,Monday,True,Cloudy,22.96,26.515,2,2,4,0.5,0.54515,16.997899999999998
15551,15552,2012-10-15,Fall,October,4,False,Monday,True,Cloudy,22.96,26.515,1,9,10,0.1,0.54515,15.001299999999999
15552,15553,2012-10-15,Fall,October,5,False,Monday,True,Cloudy,22.96,26.515,2,38,40,0.05,0.54515,19.0012
15553,15554,2012-10-15,Fall,October,6,False,Monday,True,Cloudy,22.96,26.515,6,141,147,0.04081632653061224,0.54515,19.999499999999998
15554,15555,2012-10-15,Fall,October,7,False,Monday,True,Cloudy,23.779999999999998,27.275,15,461,476,0.031512605042016806,0.56275,22.0028
15555,15556,2012-10-15,Fall,October,8,False,Monday,True,Cloudy,24.599999999999998,30.305,24,713,737,0.032564450474898234,0.60305,26.0027
15556,15557,2012-10-15,Fall,October,9,False,Monday,True,Light Precipitation,24.599999999999998,29.544999999999998,31,328,359,0.08635097493036212,0.59545,26.0027
15557,15558,2012-10-15,Fall,October,10,False,Monday,True,Cloudy,24.599999999999998,29.544999999999998,43,125,168,0.25595238095238093,0.59545,26.0027
15558,15559,2012-10-15,Fall,October,11,False,Monday,True,Cloudy,24.599999999999998,29.544999999999998,88,175,263,0.33460076045627374,0.59545,26.0027
